title,pkg.filename,pkg.source,app.type,tags,app.title.full,app.title.short,app.credits,review.rating,text,review.status,pkg.version,review.summary,test.hw.model,test.hw.type,test.os.family,test.os.version
"com.crescentmoongames.neonshadow","com.crescentmoongames.neonshadow","humblebundle","game","videogame","Neon Shadow","Neon Shadow","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.crescentmoongames.pmhumble","com.crescentmoongames.pmhumble","humblebundle","game","videogame" "platformer","PaperMonstersHB","PaperMonstersHB","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.crescentmoongames.ravensword2.humble","com.crescentmoongames.ravensword2.humble","humblebundle","game","videogame","Ravensword: Shadowlands","Ravensword: Shadowlands","Crescent Moon Games","2","Daggerfall-like (?) peu maniable sur tablette. Trop peu maniable pour y jouer assez et donner un avis sur le jeu proprement dit.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.criistii.nightRideFree","com.criistii.nightRideFree","com.android.vending","game","videogame","Night Ride - Free","Night Ride - Free","Black Bunny Studio","1","Sloooooow.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.crimsonpine.dontstep","com.crimsonpine.dontstep","com.android.vending","game","videogame" "infinite runner" "reflex","Don't Step on The Wrong Tile","Don't Step on The Wrong Tile","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.crimsonpine.stayinline","com.crimsonpine.stayinline","com.android.vending","game","videogame" "dexterity","Follow The Line","Follow The Line","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.curvefish.widgets.brightnesslevel","com.curvefish.widgets.brightnesslevel","com.android.vending","non-game","non-game software" "display manager","Brightness Level","Brightness Level","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.curvestudios.SBDeluxeHumble","com.curvestudios.SBDeluxeHumble","humblebundle","game","videogame" "stealth","Stealth Bastard Deluxe","Stealth Bastard Deluxe","Curve Studios","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.cyo.comicrack.viewer.free","com.cyo.comicrack.viewer.free","com.android.vending","non-game","non-game software","ComicRack Free","ComicRack Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dama.papercamera","com.dama.papercamera","com.amazon.venezia","non-game","non-game software","Paper Camera","Paper Camera","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.davidamador.quest_of_dungeons","com.davidamador.quest_of_dungeons","humblebundle","game","videogame","Quest of Dungeons","Quest of Dungeons","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.DavidWilliamson.HackSlashLoot","com.DavidWilliamson.HackSlashLoot","humblebundle","game","videogame" "roguelike","Hack, Slash, Loot","Hack, Slash, Loot","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.daysofwonder.smallworld2_humble","com.daysofwonder.smallworld2_humble","humblebundle","game","videogame" "boardgame conversion","Small World 2","Small World 2","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.daysofwonder.tt.android","com.daysofwonder.tt.android","humblebundle","game","videogame" "boardgame conversion","Ticket to Ride","Ticket to Ride","Days of Wonder","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dccomics.comics","com.dccomics.comics","com.android.vending","non-game","non-game software","DC Comics","DC Comics","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.ddhsoftware.android.handbase","com.ddhsoftware.android.handbase","com.amazon.venezia","non-game","non-game software","HanDBase","HanDBase","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dedalordnorth.skiingfred","com.dedalordnorth.skiingfred","com.android.vending","game","videogame","Skiing Fred","Skiing Fred","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.deergod.humble","com.deergod.humble","humblebundle","game","videogame","The Deer God","The Deer God","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dejobaangames.awesome.humble","com.dejobaangames.awesome.humble","humblebundle","game","videogame" "dexterity" "obstacle runner" "sky diving","Aaaaaaaaaa!","Aaaaaaaaaa!","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.denper.addonsdetector","com.denper.addonsdetector","com.android.vending","non-game","non-game software" "security" "pest-control" "advertising","Addons Detector","Addons Detector","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.digidust.elokence.akinator.paid","com.digidust.elokence.akinator.paid","com.amazon.venezia","game","videogame","Akinator","Akinator","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.digimentgames.android.boxit2","com.digimentgames.android.boxit2","com.amazon.venezia","game","videogame","Box It! 2","Box It! 2","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.digipom.easyvoicerecorder.pro","com.digipom.easyvoicerecorder.pro","com.amazon.venezia","non-game","non-game software","Easy Voice Recorder Pro","Easy Voice Recorder Pro","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.digipom.nightfilter","com.digipom.nightfilter","com.android.vending","non-game","non-game software" "display manager" "filter","Night Filter","Night Filter","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.digitaltbd.freapp","com.digitaltbd.freapp","com.android.vending","non-game","non-game software","Freapp","Freapp","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dinjon.lootdungeon","com.dinjon.lootdungeon","com.android.vending","game","videogame","Loot Dungeon","Loot Dungeon","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.disney.bola_goo","com.disney.bola_goo","com.android.vending","game","videogame","Bola","Bola","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.disney.wheresmymickeyfree_goo","com.disney.wheresmymickeyfree_goo","com.android.vending","game","videogame","Mickey? Free","Mickey? Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.disney.wheresmywater2_goo","com.disney.wheresmywater2_goo","com.android.vending","game","videogame","Water? 2","Water? 2","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.disney.WMPLite","com.disney.WMPLite","com.android.vending","game","videogame","Perry? Free","Perry? Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.disney.WMWLite","com.disney.WMWLite","com.android.vending","game","videogame","Water?","Water?","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.distantsuns.dsmax","com.distantsuns.dsmax","com.amazon.venezia","non-game","non-game software","Distant Suns (max)","Distant Suns (max)","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.distractionware.superhexagon.humble","com.distractionware.superhexagon.humble","humblebundle","game","videogame" "obstacle runner","Super Hexagon","Super Hexagon","Terry Cavanagh","3","Arcade demandant des rèflexes fulgurants. Simplissime et maniable mais pourtant tellement difficile qu'il en est quasiment injouable.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.djinnworks.linerunnerfree","com.djinnworks.linerunnerfree","com.android.vending","game","videogame" "obstacle runner" "reflex","Line Runner","Line Runner","DjinnWorks e.U.","3","Simple concept … Great game. One more proof you don't need fancy 3d gfx to create an enjoyable player experience.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.djinnworks.RNF4","com.djinnworks.RNF4","com.android.vending","game","videogame","RNF4","RNF4","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.djinnworks.RopeFly.lite","com.djinnworks.RopeFly.lite","com.android.vending","game","videogame","Rope'n'Fly 3 - From Dusk (Free)","Rope'n'Fly 3 - From Dusk (Free)","Djinnworks e.U.","3","Tarzan au pays des gratte-ciel. C'est marrant, ça dure une minute, il y a un goût de reviens-y et c'est bien implémenté. Par contre, pas de quoi y passer la nuit, ni y jouer tous les jours. Démo assez courte mais bonne rejouabilité.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.djinnworks.StickmanGames.lite","com.djinnworks.StickmanGames.lite","com.android.vending","game","videogame","Stickman Games: Summer (Free)","Stickman Games: Summer (Free)","Djinnworks e.U.","1","Inintéressant et réalisation médiocre.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.djinnworks.stickstuntbikerlite","com.djinnworks.stickstuntbikerlite","com.android.vending","game","videogame","Stick Stunt Biker (Free)","Stick Stunt Biker (Free)","Djinnworks e.U.","1","Aaah que je regrette Elasto-mania ! Niveaux trop linéaires et limités en nombre. Courbe de difficulté trop abrupte.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.djinnworks.WingsuitStickman.lite","com.djinnworks.WingsuitStickman.lite","com.android.vending","game","videogame","Wingsuit Stickman (Free)","Wingsuit Stickman (Free)","Djinnworks e.U.","2","Concept simple, fun et bien réalisé. Démo assez courte.","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dkrunlite.engine","com.dkrunlite.engine","com.android.vending","game","videogame","DynamoKid Touch Free","DynamoKid Touch Free","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dm.timber","com.dm.timber","com.android.vending","game","videogame","Timberman","Timberman","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dmobi.pinball5in1","com.dmobi.pinball5in1","com.android.vending","game","videogame","Pinball","Pinball","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dogbytegames.blocky_roads","com.dogbytegames.blocky_roads","com.amazon.venezia","game","videogame","Blocky Roads","Blocky Roads","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.doodiebop.weave","com.doodiebop.weave","com.android.vending","game","videogame","Weave","Weave","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dotemu.anotherworld","com.dotemu.anotherworld","com.amazon.venezia","game","videogame","Another World","Another World","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dotemu.anotherworld.humble","com.dotemu.anotherworld.humble","humblebundle","game","videogame","Another World","Another World","DotEmu","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dotemu.gobliiins","com.dotemu.gobliiins","com.amazon.venezia","game","videogame","Gobliiins Trilogy","Gobliiins Trilogy","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dotemu.lba_humble","com.dotemu.lba_humble","humblebundle","game","videogame","Little Big Adventure","Little Big Adventure","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dotemu.neogeo.mslug3.humble","com.dotemu.neogeo.mslug3.humble","humblebundle","game","videogame" "shooter","Metal Slug 3","Metal Slug 3","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dotemu.raidenlegacy.humble","com.dotemu.raidenlegacy.humble","humblebundle","game","videogame","Raiden Legacy","Raiden Legacy","DotEmu","1","Résurrection d'un classique des shot'em-ups. Malheureusement la maniabilité est nulle sur Asus Transformer Prime !","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dotemu.rtype2humble","com.dotemu.rtype2humble","humblebundle","game","videogame" "horizontal" "shoot'em'up","R-TYPE II","R-TYPE II","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dotemu.rtypehumble","com.dotemu.rtypehumble","humblebundle","game","videogame" "horizontal" "shoot'em'up","R-TYPE","R-TYPE","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dotgears.swing","com.dotgears.swing","com.android.vending","game","videogame","Swing Copters","Swing Copters","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
"com.dotnetideas.packinglist","com.dotnetideas.packinglist","com.android.vending","non-game","non-game software" "lifehack" "list manager","Packing List Lite","Packing List Lite","—","—","—","juste importé","—","—","Asus Transformer Prime TF201","tablette","android","4.1.1"
